datetime,actual_load_mw,forecast_load_mw,date,year,month,day,hour,day_of_week,day_of_year,is_weekend,forecast_error_mw,forecast_error_pct
2025-02-12 13:00:00,3795.0,3796.0,2025-02-12,2025,2,12,14,2,43,0,-1.0,-0.03
2025-02-12 14:00:00,3759.0,3778.0,2025-02-12,2025,2,12,15,2,43,0,-19.0,-0.51
2025-02-12 15:00:00,3719.0,3712.8,2025-02-12,2025,2,12,16,2,43,0,6.199999999999818,0.17
2025-02-12 16:00:00,3868.0,3876.0,2025-02-12,2025,2,12,17,2,43,0,-8.0,-0.21
2025-02-12 17:00:00,3922.0,3949.5,2025-02-12,2025,2,12,18,2,43,0,-27.5,-0.7
2025-02-12 18:00:00,3953.0,3931.3,2025-02-12,2025,2,12,19,2,43,0,21.699999999999818,0.55
2025-02-12 19:00:00,3873.0,3864.3,2025-02-12,2025,2,12,20,2,43,0,8.699999999999818,0.22
2025-02-12 20:00:00,3736.0,3723.0,2025-02-12,2025,2,12,21,2,43,0,13.0,0.35
2025-02-12 21:00:00,3476.0,3466.5,2025-02-12,2025,2,12,22,2,43,0,9.5,0.27
2025-02-12 22:00:00,3253.0,3289.5,2025-02-12,2025,2,12,23,2,43,0,-36.5,-1.12
2025-02-12 23:00:00,3093.0,3092.3,2025-02-12,2025,2,12,24,2,43,0,0.6999999999998181,0.02
2025-02-13 00:00:00,2970.0,2719.8,2025-02-13,2025,2,13,1,3,44,0,250.19999999999982,8.42
2025-02-13 01:00:00,2894.0,2625.5,2025-02-13,2025,2,13,2,3,44,0,268.5,9.28
2025-02-13 02:00:00,2921.0,2653.8,2025-02-13,2025,2,13,3,3,44,0,267.1999999999998,9.15
2025-02-13 03:00:00,2899.0,2642.5,2025-02-13,2025,2,13,4,3,44,0,256.5,8.85
2025-02-13 04:00:00,3014.0,2764.8,2025-02-13,2025,2,13,5,3,44,0,249.19999999999982,8.27
2025-02-13 05:00:00,3232.0,2979.5,2025-02-13,2025,2,13,6,3,44,0,252.5,7.81
2025-02-13 06:00:00,3691.0,3391.8,2025-02-13,2025,2,13,7,3,44,0,299.1999999999998,8.11
2025-02-13 07:00:00,3915.0,3541.3,2025-02-13,2025,2,13,8,3,44,0,373.6999999999998,9.55
2025-02-13 08:00:00,4000.0,3585.0,2025-02-13,2025,2,13,9,3,44,0,415.0,10.38
2025-02-13 09:00:00,4091.0,3600.5,2025-02-13,2025,2,13,10,3,44,0,490.5,11.99
2025-02-13 10:00:00,3960.0,3454.0,2025-02-13,2025,2,13,11,3,44,0,506.0,12.78
2025-02-13 11:00:00,4066.0,3495.5,2025-02-13,2025,2,13,12,3,44,0,570.5,14.03
2025-02-13 12:00:00,4007.0,3494.0,2025-02-13,2025,2,13,13,3,44,0,513.0,12.8
2025-02-13 13:00:00,3948.0,3475.8,2025-02-13,2025,2,13,14,3,44,0,472.1999999999998,11.96
2025-02-13 14:00:00,3907.0,3427.0,2025-02-13,2025,2,13,15,3,44,0,480.0,12.29
2025-02-13 15:00:00,3818.0,3418.0,2025-02-13,2025,2,13,16,3,44,0,400.0,10.48
2025-02-13 16:00:00,3917.0,3514.8,2025-02-13,2025,2,13,17,3,44,0,402.1999999999998,10.27
2025-02-13 17:00:00,3947.0,3542.8,2025-02-13,2025,2,13,18,3,44,0,404.1999999999998,10.24
2025-02-13 18:00:00,3929.0,3633.0,2025-02-13,2025,2,13,19,3,44,0,296.0,7.53
2025-02-13 19:00:00,3879.0,3613.3,2025-02-13,2025,2,13,20,3,44,0,265.6999999999998,6.85
2025-02-13 20:00:00,3740.0,3512.5,2025-02-13,2025,2,13,21,3,44,0,227.5,6.08
2025-02-13 21:00:00,3513.0,3254.8,2025-02-13,2025,2,13,22,3,44,0,258.1999999999998,7.35
2025-02-13 22:00:00,3295.0,3041.5,2025-02-13,2025,2,13,23,3,44,0,253.5,7.69
2025-02-13 23:00:00,3144.0,2895.5,2025-02-13,2025,2,13,24,3,44,0,248.5,7.9
2025-02-14 00:00:00,3008.0,2974.0,2025-02-14,2025,2,14,1,4,45,0,34.0,1.13
2025-02-14 01:00:00,2895.0,2899.5,2025-02-14,2025,2,14,2,4,45,0,-4.5,-0.16
2025-02-14 02:00:00,2937.0,2901.8,2025-02-14,2025,2,14,3,4,45,0,35.19999999999982,1.2
2025-02-14 03:00:00,2918.0,2939.8,2025-02-14,2025,2,14,4,4,45,0,-21.800000000000182,-0.75
2025-02-14 04:00:00,3015.0,3012.3,2025-02-14,2025,2,14,5,4,45,0,2.699999999999818,0.09
2025-02-14 05:00:00,3242.0,3282.3,2025-02-14,2025,2,14,6,4,45,0,-40.30000000000018,-1.24
2025-02-14 06:00:00,3675.0,3714.3,2025-02-14,2025,2,14,7,4,45,0,-39.30000000000018,-1.07
2025-02-14 07:00:00,3881.0,3899.0,2025-02-14,2025,2,14,8,4,45,0,-18.0,-0.46
2025-02-14 08:00:00,3934.0,4006.3,2025-02-14,2025,2,14,9,4,45,0,-72.30000000000018,-1.84
2025-02-14 09:00:00,3979.0,4001.8,2025-02-14,2025,2,14,10,4,45,0,-22.800000000000182,-0.57
2025-02-14 10:00:00,3862.0,3893.5,2025-02-14,2025,2,14,11,4,45,0,-31.5,-0.82
2025-02-14 11:00:00,3948.0,3987.5,2025-02-14,2025,2,14,12,4,45,0,-39.5,-1.0
2025-02-14 12:00:00,3901.0,3897.3,2025-02-14,2025,2,14,13,4,45,0,3.699999999999818,0.09
2025-02-14 13:00:00,3851.0,3797.0,2025-02-14,2025,2,14,14,4,45,0,54.0,1.4
2025-02-14 14:00:00,3738.0,3726.0,2025-02-14,2025,2,14,15,4,45,0,12.0,0.32
2025-02-14 15:00:00,3691.0,3747.5,2025-02-14,2025,2,14,16,4,45,0,-56.5,-1.53
2025-02-14 16:00:00,3806.0,3884.3,2025-02-14,2025,2,14,17,4,45,0,-78.30000000000018,-2.06
2025-02-14 17:00:00,3827.0,3933.0,2025-02-14,2025,2,14,18,4,45,0,-106.0,-2.77
2025-02-14 18:00:00,3805.0,3878.0,2025-02-14,2025,2,14,19,4,45,0,-73.0,-1.92
2025-02-14 19:00:00,3725.0,3793.3,2025-02-14,2025,2,14,20,4,45,0,-68.30000000000018,-1.83
2025-02-14 20:00:00,3620.0,3658.5,2025-02-14,2025,2,14,21,4,45,0,-38.5,-1.06
2025-02-14 21:00:00,3416.0,3418.8,2025-02-14,2025,2,14,22,4,45,0,-2.800000000000182,-0.08
2025-02-14 22:00:00,3233.0,3232.0,2025-02-14,2025,2,14,23,4,45,0,1.0,0.03
2025-02-14 23:00:00,3115.0,3066.3,2025-02-14,2025,2,14,24,4,45,0,48.69999999999982,1.56
2025-02-15 00:00:00,2971.0,2891.8,2025-02-15,2025,2,15,1,5,46,1,79.19999999999982,2.67
2025-02-15 01:00:00,2860.0,2834.0,2025-02-15,2025,2,15,2,5,46,1,26.0,0.91
2025-02-15 02:00:00,2894.0,2843.0,2025-02-15,2025,2,15,3,5,46,1,51.0,1.76
2025-02-15 03:00:00,2859.0,2827.3,2025-02-15,2025,2,15,4,5,46,1,31.699999999999818,1.11
2025-02-15 04:00:00,2907.0,2887.8,2025-02-15,2025,2,15,5,5,46,1,19.199999999999818,0.66
2025-02-15 05:00:00,2975.0,2973.0,2025-02-15,2025,2,15,6,5,46,1,2.0,0.07
2025-02-15 06:00:00,3069.0,3102.5,2025-02-15,2025,2,15,7,5,46,1,-33.5,-1.09
2025-02-15 07:00:00,3198.0,3242.5,2025-02-15,2025,2,15,8,5,46,1,-44.5,-1.39
2025-02-15 08:00:00,3311.0,3400.5,2025-02-15,2025,2,15,9,5,46,1,-89.5,-2.7
2025-02-15 09:00:00,3415.0,3592.5,2025-02-15,2025,2,15,10,5,46,1,-177.5,-5.2
2025-02-15 10:00:00,3336.0,3558.3,2025-02-15,2025,2,15,11,5,46,1,-222.30000000000018,-6.66
2025-02-15 11:00:00,3459.0,3556.3,2025-02-15,2025,2,15,12,5,46,1,-97.30000000000018,-2.81
2025-02-15 12:00:00,3373.0,3443.3,2025-02-15,2025,2,15,13,5,46,1,-70.30000000000018,-2.08
2025-02-15 13:00:00,3296.0,3346.8,2025-02-15,2025,2,15,14,5,46,1,-50.80000000000018,-1.54
2025-02-15 14:00:00,3247.0,3328.0,2025-02-15,2025,2,15,15,5,46,1,-81.0,-2.49
2025-02-15 15:00:00,3265.0,3394.5,2025-02-15,2025,2,15,16,5,46,1,-129.5,-3.97
2025-02-15 16:00:00,3455.0,3599.0,2025-02-15,2025,2,15,17,5,46,1,-144.0,-4.17
2025-02-15 17:00:00,3502.0,3561.5,2025-02-15,2025,2,15,18,5,46,1,-59.5,-1.7
2025-02-15 18:00:00,3540.0,3507.5,2025-02-15,2025,2,15,19,5,46,1,32.5,0.92
2025-02-15 19:00:00,3486.0,3425.5,2025-02-15,2025,2,15,20,5,46,1,60.5,1.74
2025-02-15 20:00:00,3399.0,3329.0,2025-02-15,2025,2,15,21,5,46,1,70.0,2.06
2025-02-15 21:00:00,3250.0,3218.8,2025-02-15,2025,2,15,22,5,46,1,31.199999999999818,0.96
2025-02-15 22:00:00,3100.0,3037.3,2025-02-15,2025,2,15,23,5,46,1,62.69999999999982,2.02
2025-02-15 23:00:00,2956.0,2918.3,2025-02-15,2025,2,15,24,5,46,1,37.69999999999982,1.28
2025-02-16 00:00:00,2829.0,2780.5,2025-02-16,2025,2,16,1,6,47,1,48.5,1.71
2025-02-16 01:00:00,2737.0,2760.8,2025-02-16,2025,2,16,2,6,47,1,-23.800000000000182,-0.87
2025-02-16 02:00:00,2785.0,2770.5,2025-02-16,2025,2,16,3,6,47,1,14.5,0.52
2025-02-16 03:00:00,2758.0,2765.0,2025-02-16,2025,2,16,4,6,47,1,-7.0,-0.25
2025-02-16 04:00:00,2790.0,2773.0,2025-02-16,2025,2,16,5,6,47,1,17.0,0.61
2025-02-16 05:00:00,2845.0,2846.3,2025-02-16,2025,2,16,6,6,47,1,-1.300000000000182,-0.05
2025-02-16 06:00:00,2980.0,2976.5,2025-02-16,2025,2,16,7,6,47,1,3.5,0.12
2025-02-16 07:00:00,3124.0,3062.8,2025-02-16,2025,2,16,8,6,47,1,61.19999999999982,1.96
2025-02-16 08:00:00,3265.0,3261.8,2025-02-16,2025,2,16,9,6,47,1,3.199999999999818,0.1
2025-02-16 09:00:00,3401.0,3406.5,2025-02-16,2025,2,16,10,6,47,1,-5.5,-0.16
2025-02-16 10:00:00,3367.0,3465.0,2025-02-16,2025,2,16,11,6,47,1,-98.0,-2.91
2025-02-16 11:00:00,3482.0,3517.5,2025-02-16,2025,2,16,12,6,47,1,-35.5,-1.02
2025-02-16 12:00:00,3287.0,3392.8,2025-02-16,2025,2,16,13,6,47,1,-105.80000000000018,-3.22
2025-02-16 13:00:00,3196.0,3281.5,2025-02-16,2025,2,16,14,6,47,1,-85.5,-2.68
2025-02-16 14:00:00,3186.0,3223.8,2025-02-16,2025,2,16,15,6,47,1,-37.80000000000018,-1.19
2025-02-16 15:00:00,3161.0,3169.8,2025-02-16,2025,2,16,16,6,47,1,-8.800000000000182,-0.28
2025-02-16 16:00:00,3322.0,3335.3,2025-02-16,2025,2,16,17,6,47,1,-13.300000000000182,-0.4
2025-02-16 17:00:00,3417.0,3444.3,2025-02-16,2025,2,16,18,6,47,1,-27.300000000000182,-0.8
2025-02-16 18:00:00,3514.0,3461.0,2025-02-16,2025,2,16,19,6,47,1,53.0,1.51
2025-02-16 19:00:00,3519.0,3452.8,2025-02-16,2025,2,16,20,6,47,1,66.19999999999982,1.88
2025-02-16 20:00:00,3440.0,3348.8,2025-02-16,2025,2,16,21,6,47,1,91.19999999999982,2.65
2025-02-16 21:00:00,3296.0,3127.3,2025-02-16,2025,2,16,22,6,47,1,168.69999999999982,5.12
2025-02-16 22:00:00,3119.0,3026.8,2025-02-16,2025,2,16,23,6,47,1,92.19999999999982,2.96
2025-02-16 23:00:00,2996.0,2909.5,2025-02-16,2025,2,16,24,6,47,1,86.5,2.89
2025-02-17 00:00:00,2906.0,2854.0,2025-02-17,2025,2,17,1,0,48,0,52.0,1.79
2025-02-17 01:00:00,2822.0,2765.3,2025-02-17,2025,2,17,2,0,48,0,56.69999999999982,2.01
2025-02-17 02:00:00,2853.0,2799.0,2025-02-17,2025,2,17,3,0,48,0,54.0,1.89
2025-02-17 03:00:00,2850.0,2819.0,2025-02-17,2025,2,17,4,0,48,0,31.0,1.09
2025-02-17 04:00:00,2973.0,2955.3,2025-02-17,2025,2,17,5,0,48,0,17.699999999999818,0.6
2025-02-17 05:00:00,3231.0,3217.0,2025-02-17,2025,2,17,6,0,48,0,14.0,0.43
2025-02-17 06:00:00,3742.0,3732.3,2025-02-17,2025,2,17,7,0,48,0,9.699999999999818,0.26
2025-02-17 07:00:00,3942.0,3900.8,2025-02-17,2025,2,17,8,0,48,0,41.19999999999982,1.05
2025-02-17 08:00:00,3929.0,3945.0,2025-02-17,2025,2,17,9,0,48,0,-16.0,-0.41
2025-02-17 09:00:00,3899.0,3850.0,2025-02-17,2025,2,17,10,0,48,0,49.0,1.26
2025-02-17 10:00:00,3682.0,3669.8,2025-02-17,2025,2,17,11,0,48,0,12.199999999999818,0.33
2025-02-17 11:00:00,3711.0,3655.8,2025-02-17,2025,2,17,12,0,48,0,55.19999999999982,1.49
2025-02-17 12:00:00,3694.0,3643.5,2025-02-17,2025,2,17,13,0,48,0,50.5,1.37
2025-02-17 13:00:00,3679.0,3619.0,2025-02-17,2025,2,17,14,0,48,0,60.0,1.63
2025-02-17 14:00:00,3659.0,3615.5,2025-02-17,2025,2,17,15,0,48,0,43.5,1.19
2025-02-17 15:00:00,3640.0,3595.0,2025-02-17,2025,2,17,16,0,48,0,45.0,1.24
2025-02-17 16:00:00,3823.0,3774.8,2025-02-17,2025,2,17,17,0,48,0,48.19999999999982,1.26
2025-02-17 17:00:00,3932.0,3884.8,2025-02-17,2025,2,17,18,0,48,0,47.19999999999982,1.2
2025-02-17 18:00:00,3972.0,3877.3,2025-02-17,2025,2,17,19,0,48,0,94.69999999999982,2.38
2025-02-17 19:00:00,3934.0,3866.8,2025-02-17,2025,2,17,20,0,48,0,67.19999999999982,1.71
2025-02-17 20:00:00,3819.0,3743.8,2025-02-17,2025,2,17,21,0,48,0,75.19999999999982,1.97
2025-02-17 21:00:00,3595.0,3517.3,2025-02-17,2025,2,17,22,0,48,0,77.69999999999982,2.16
2025-02-17 22:00:00,3374.0,3323.0,2025-02-17,2025,2,17,23,0,48,0,51.0,1.51
2025-02-17 23:00:00,3232.0,3179.0,2025-02-17,2025,2,17,24,0,48,0,53.0,1.64
2025-02-18 00:00:00,3116.0,3005.8,2025-02-18,2025,2,18,1,1,49,0,110.19999999999982,3.54
2025-02-18 01:00:00,3011.0,2921.8,2025-02-18,2025,2,18,2,1,49,0,89.19999999999982,2.96
2025-02-18 02:00:00,3056.0,2939.0,2025-02-18,2025,2,18,3,1,49,0,117.0,3.83
2025-02-18 03:00:00,3049.0,2935.3,2025-02-18,2025,2,18,4,1,49,0,113.69999999999982,3.73
2025-02-18 04:00:00,3152.0,3033.5,2025-02-18,2025,2,18,5,1,49,0,118.5,3.76
2025-02-18 05:00:00,3349.0,3274.0,2025-02-18,2025,2,18,6,1,49,0,75.0,2.24
2025-02-18 06:00:00,3780.0,3788.0,2025-02-18,2025,2,18,7,1,49,0,-8.0,-0.21
2025-02-18 07:00:00,3978.0,3977.5,2025-02-18,2025,2,18,8,1,49,0,0.5,0.01
2025-02-18 08:00:00,4027.0,3953.5,2025-02-18,2025,2,18,9,1,49,0,73.5,1.83
2025-02-18 09:00:00,3985.0,3920.8,2025-02-18,2025,2,18,10,1,49,0,64.19999999999982,1.61
2025-02-18 10:00:00,3735.0,3716.0,2025-02-18,2025,2,18,11,1,49,0,19.0,0.51
2025-02-18 11:00:00,3770.0,3748.0,2025-02-18,2025,2,18,12,1,49,0,22.0,0.58
2025-02-18 12:00:00,3757.0,3774.0,2025-02-18,2025,2,18,13,1,49,0,-17.0,-0.45
2025-02-18 13:00:00,3711.0,3752.3,2025-02-18,2025,2,18,14,1,49,0,-41.30000000000018,-1.11
2025-02-18 14:00:00,3664.0,3693.0,2025-02-18,2025,2,18,15,1,49,0,-29.0,-0.79
2025-02-18 15:00:00,3631.0,3735.0,2025-02-18,2025,2,18,16,1,49,0,-104.0,-2.86
2025-02-18 16:00:00,3839.0,3886.3,2025-02-18,2025,2,18,17,1,49,0,-47.30000000000018,-1.23
2025-02-18 17:00:00,3985.0,3965.5,2025-02-18,2025,2,18,18,1,49,0,19.5,0.49
2025-02-18 18:00:00,4064.0,3940.8,2025-02-18,2025,2,18,19,1,49,0,123.19999999999982,3.03
2025-02-18 19:00:00,4023.0,3902.3,2025-02-18,2025,2,18,20,1,49,0,120.69999999999982,3.0
2025-02-18 20:00:00,3902.0,3788.8,2025-02-18,2025,2,18,21,1,49,0,113.19999999999982,2.9
2025-02-18 21:00:00,3680.0,3523.0,2025-02-18,2025,2,18,22,1,49,0,157.0,4.27
2025-02-18 22:00:00,3469.0,3310.8,2025-02-18,2025,2,18,23,1,49,0,158.19999999999982,4.56
2025-02-18 23:00:00,3340.0,3145.3,2025-02-18,2025,2,18,24,1,49,0,194.69999999999982,5.83
2025-02-19 00:00:00,3188.0,3083.5,2025-02-19,2025,2,19,1,2,50,0,104.5,3.28
2025-02-19 01:00:00,3098.0,3001.8,2025-02-19,2025,2,19,2,2,50,0,96.19999999999982,3.11
2025-02-19 02:00:00,3176.0,3004.3,2025-02-19,2025,2,19,3,2,50,0,171.69999999999982,5.41
2025-02-19 03:00:00,3152.0,3032.5,2025-02-19,2025,2,19,4,2,50,0,119.5,3.79
2025-02-19 04:00:00,3239.0,3161.3,2025-02-19,2025,2,19,5,2,50,0,77.69999999999982,2.4
2025-02-19 05:00:00,3473.0,3379.8,2025-02-19,2025,2,19,6,2,50,0,93.19999999999982,2.68
2025-02-19 06:00:00,3916.0,3821.8,2025-02-19,2025,2,19,7,2,50,0,94.19999999999982,2.41
2025-02-19 07:00:00,4072.0,3982.3,2025-02-19,2025,2,19,8,2,50,0,89.69999999999982,2.2
2025-02-19 08:00:00,4017.0,4019.3,2025-02-19,2025,2,19,9,2,50,0,-2.300000000000182,-0.06
2025-02-19 09:00:00,3926.0,3964.5,2025-02-19,2025,2,19,10,2,50,0,-38.5,-0.98
2025-02-19 10:00:00,3702.0,3689.8,2025-02-19,2025,2,19,11,2,50,0,12.199999999999818,0.33
2025-02-19 11:00:00,3718.0,3667.3,2025-02-19,2025,2,19,12,2,50,0,50.69999999999982,1.36
2025-02-19 12:00:00,3635.0,3677.0,2025-02-19,2025,2,19,13,2,50,0,-42.0,-1.16
2025-02-19 13:00:00,3603.0,3681.3,2025-02-19,2025,2,19,14,2,50,0,-78.30000000000018,-2.17
2025-02-19 14:00:00,3573.0,3664.3,2025-02-19,2025,2,19,15,2,50,0,-91.30000000000018,-2.56
2025-02-19 15:00:00,3586.0,3644.3,2025-02-19,2025,2,19,16,2,50,0,-58.30000000000018,-1.63
2025-02-19 16:00:00,3794.0,3810.0,2025-02-19,2025,2,19,17,2,50,0,-16.0,-0.42
2025-02-19 17:00:00,3927.0,3933.5,2025-02-19,2025,2,19,18,2,50,0,-6.5,-0.17
2025-02-19 18:00:00,4025.0,3967.3,2025-02-19,2025,2,19,19,2,50,0,57.69999999999982,1.43
2025-02-19 19:00:00,4020.0,3945.3,2025-02-19,2025,2,19,20,2,50,0,74.69999999999982,1.86
2025-02-19 20:00:00,3899.0,3773.5,2025-02-19,2025,2,19,21,2,50,0,125.5,3.22
2025-02-19 21:00:00,3655.0,3585.8,2025-02-19,2025,2,19,22,2,50,0,69.19999999999982,1.89
2025-02-19 22:00:00,3440.0,3379.5,2025-02-19,2025,2,19,23,2,50,0,60.5,1.76
2025-02-19 23:00:00,3304.0,3188.3,2025-02-19,2025,2,19,24,2,50,0,115.69999999999982,3.5
2025-02-20 00:00:00,3178.0,3156.3,2025-02-20,2025,2,20,1,3,51,0,21.699999999999818,0.68
2025-02-20 01:00:00,3076.0,3083.3,2025-02-20,2025,2,20,2,3,51,0,-7.300000000000182,-0.24
2025-02-20 02:00:00,3137.0,3109.5,2025-02-20,2025,2,20,3,3,51,0,27.5,0.88
2025-02-20 03:00:00,3140.0,3146.0,2025-02-20,2025,2,20,4,3,51,0,-6.0,-0.19
2025-02-20 04:00:00,3271.0,3248.8,2025-02-20,2025,2,20,5,3,51,0,22.199999999999818,0.68
2025-02-20 05:00:00,3494.0,3477.5,2025-02-20,2025,2,20,6,3,51,0,16.5,0.47
2025-02-20 06:00:00,3921.0,3895.8,2025-02-20,2025,2,20,7,3,51,0,25.199999999999818,0.64
2025-02-20 07:00:00,4076.0,4034.3,2025-02-20,2025,2,20,8,3,51,0,41.69999999999982,1.02
2025-02-20 08:00:00,4020.0,4021.3,2025-02-20,2025,2,20,9,3,51,0,-1.300000000000182,-0.03
2025-02-20 09:00:00,3921.0,3936.0,2025-02-20,2025,2,20,10,3,51,0,-15.0,-0.38
2025-02-20 10:00:00,3687.0,3700.5,2025-02-20,2025,2,20,11,3,51,0,-13.5,-0.37
2025-02-20 11:00:00,3724.0,3723.0,2025-02-20,2025,2,20,12,3,51,0,1.0,0.03
2025-02-20 12:00:00,3636.0,3718.0,2025-02-20,2025,2,20,13,3,51,0,-82.0,-2.26
2025-02-20 13:00:00,3577.0,3641.5,2025-02-20,2025,2,20,14,3,51,0,-64.5,-1.8
2025-02-20 14:00:00,3551.0,3617.0,2025-02-20,2025,2,20,15,3,51,0,-66.0,-1.86
2025-02-20 15:00:00,3559.0,3641.5,2025-02-20,2025,2,20,16,3,51,0,-82.5,-2.32
2025-02-20 16:00:00,3763.0,3864.5,2025-02-20,2025,2,20,17,3,51,0,-101.5,-2.7
2025-02-20 17:00:00,3912.0,3985.3,2025-02-20,2025,2,20,18,3,51,0,-73.30000000000018,-1.87
2025-02-20 18:00:00,3982.0,4032.5,2025-02-20,2025,2,20,19,3,51,0,-50.5,-1.27
2025-02-20 19:00:00,3971.0,4000.0,2025-02-20,2025,2,20,20,3,51,0,-29.0,-0.73
2025-02-20 20:00:00,3880.0,3840.0,2025-02-20,2025,2,20,21,3,51,0,40.0,1.03
2025-02-20 21:00:00,3658.0,3625.3,2025-02-20,2025,2,20,22,3,51,0,32.69999999999982,0.89
2025-02-20 22:00:00,3448.0,3414.3,2025-02-20,2025,2,20,23,3,51,0,33.69999999999982,0.98
2025-02-20 23:00:00,3303.0,3287.8,2025-02-20,2025,2,20,24,3,51,0,15.199999999999818,0.46
2025-02-21 00:00:00,3168.0,3182.5,2025-02-21,2025,2,21,1,4,52,0,-14.5,-0.46
2025-02-21 01:00:00,3104.0,3057.5,2025-02-21,2025,2,21,2,4,52,0,46.5,1.5
2025-02-21 02:00:00,3150.0,3097.5,2025-02-21,2025,2,21,3,4,52,0,52.5,1.67
2025-02-21 03:00:00,3148.0,3077.5,2025-02-21,2025,2,21,4,4,52,0,70.5,2.24
2025-02-21 04:00:00,3225.0,3165.0,2025-02-21,2025,2,21,5,4,52,0,60.0,1.86
2025-02-21 05:00:00,3420.0,3397.5,2025-02-21,2025,2,21,6,4,52,0,22.5,0.66
2025-02-21 06:00:00,3858.0,3762.5,2025-02-21,2025,2,21,7,4,52,0,95.5,2.48
2025-02-21 07:00:00,4039.0,3980.0,2025-02-21,2025,2,21,8,4,52,0,59.0,1.46
2025-02-21 08:00:00,3989.0,4032.5,2025-02-21,2025,2,21,9,4,52,0,-43.5,-1.09
2025-02-21 09:00:00,3956.0,3882.5,2025-02-21,2025,2,21,10,4,52,0,73.5,1.86
2025-02-21 10:00:00,3744.0,3765.0,2025-02-21,2025,2,21,11,4,52,0,-21.0,-0.56
2025-02-21 11:00:00,3784.0,3842.5,2025-02-21,2025,2,21,12,4,52,0,-58.5,-1.55
2025-02-21 12:00:00,3722.0,3797.5,2025-02-21,2025,2,21,13,4,52,0,-75.5,-2.03
2025-02-21 13:00:00,3649.0,3757.5,2025-02-21,2025,2,21,14,4,52,0,-108.5,-2.97
2025-02-21 14:00:00,3625.0,3647.5,2025-02-21,2025,2,21,15,4,52,0,-22.5,-0.62
2025-02-21 15:00:00,3628.0,3592.5,2025-02-21,2025,2,21,16,4,52,0,35.5,0.98
2025-02-21 16:00:00,3809.0,3907.5,2025-02-21,2025,2,21,17,4,52,0,-98.5,-2.59
2025-02-21 17:00:00,3908.0,3930.0,2025-02-21,2025,2,21,18,4,52,0,-22.0,-0.56
2025-02-21 18:00:00,3956.0,3905.0,2025-02-21,2025,2,21,19,4,52,0,51.0,1.29
2025-02-21 19:00:00,3914.0,3822.5,2025-02-21,2025,2,21,20,4,52,0,91.5,2.34
2025-02-21 20:00:00,3785.0,3712.5,2025-02-21,2025,2,21,21,4,52,0,72.5,1.92
2025-02-21 21:00:00,3578.0,3520.0,2025-02-21,2025,2,21,22,4,52,0,58.0,1.62
2025-02-21 22:00:00,3364.0,3342.5,2025-02-21,2025,2,21,23,4,52,0,21.5,0.64
2025-02-21 23:00:00,3206.0,3210.0,2025-02-21,2025,2,21,24,4,52,0,-4.0,-0.12
2025-02-22 00:00:00,3044.0,3053.3,2025-02-22,2025,2,22,1,5,53,1,-9.300000000000182,-0.31
2025-02-22 01:00:00,2952.0,2929.3,2025-02-22,2025,2,22,2,5,53,1,22.699999999999818,0.77
2025-02-22 02:00:00,3013.0,2960.0,2025-02-22,2025,2,22,3,5,53,1,53.0,1.76
2025-02-22 03:00:00,2983.0,2959.5,2025-02-22,2025,2,22,4,5,53,1,23.5,0.79
2025-02-22 04:00:00,3034.0,2984.5,2025-02-22,2025,2,22,5,5,53,1,49.5,1.63
2025-02-22 05:00:00,3060.0,3029.8,2025-02-22,2025,2,22,6,5,53,1,30.199999999999818,0.99
2025-02-22 06:00:00,3171.0,3120.0,2025-02-22,2025,2,22,7,5,53,1,51.0,1.61
2025-02-22 07:00:00,3312.0,3277.8,2025-02-22,2025,2,22,8,5,53,1,34.19999999999982,1.03
2025-02-22 08:00:00,3381.0,3339.5,2025-02-22,2025,2,22,9,5,53,1,41.5,1.23
2025-02-22 09:00:00,3414.0,3406.5,2025-02-22,2025,2,22,10,5,53,1,7.5,0.22
2025-02-22 10:00:00,3306.0,3332.5,2025-02-22,2025,2,22,11,5,53,1,-26.5,-0.8
2025-02-22 11:00:00,3414.0,3428.8,2025-02-22,2025,2,22,12,5,53,1,-14.800000000000182,-0.43
2025-02-22 12:00:00,3285.0,3298.3,2025-02-22,2025,2,22,13,5,53,1,-13.300000000000182,-0.4
2025-02-22 13:00:00,3158.0,3221.5,2025-02-22,2025,2,22,14,5,53,1,-63.5,-2.01
2025-02-22 14:00:00,3123.0,3147.0,2025-02-22,2025,2,22,15,5,53,1,-24.0,-0.77
2025-02-22 15:00:00,3116.0,3153.0,2025-02-22,2025,2,22,16,5,53,1,-37.0,-1.19
2025-02-22 16:00:00,3304.0,3295.5,2025-02-22,2025,2,22,17,5,53,1,8.5,0.26
2025-02-22 17:00:00,3440.0,3486.3,2025-02-22,2025,2,22,18,5,53,1,-46.30000000000018,-1.35
2025-02-22 18:00:00,3504.0,3483.3,2025-02-22,2025,2,22,19,5,53,1,20.699999999999818,0.59
2025-02-22 19:00:00,3476.0,3456.0,2025-02-22,2025,2,22,20,5,53,1,20.0,0.58
2025-02-22 20:00:00,3403.0,3360.3,2025-02-22,2025,2,22,21,5,53,1,42.69999999999982,1.25
2025-02-22 21:00:00,3251.0,3225.8,2025-02-22,2025,2,22,22,5,53,1,25.199999999999818,0.78
2025-02-22 22:00:00,3105.0,3075.3,2025-02-22,2025,2,22,23,5,53,1,29.699999999999818,0.96
2025-02-22 23:00:00,2964.0,2928.3,2025-02-22,2025,2,22,24,5,53,1,35.69999999999982,1.2
